Code_dot,Code_iata,City_name,Airport_name
16542.0,RBW,"Walterboro, SC",Lowcountry Regional
14474.0,RBY,"Ruby, AK",Ruby Airport
14475.0,RCA,"Rapid City, SD",Ellsworth AFB
14476.0,RCB,"Richards Bay, South Africa",Richards Bay Airport
14477.0,RCE,"Roche Harbor, WA",Roche Harbor Airport
14478.0,RCH,"Riohacha, Colombia",Almirante Padilla
14479.0,RCM,"Richmond, Australia",Richmond Airport
14480.0,RCO,"Rochefort, France",Rochefort Charente Maritime
14481.0,RCQ,"Reconquista, Argentina",Reconquista Airport
14482.0,RCT,"Reed City, MI",Miller Field
14483.0,RCU,"Rio Curato, Argentina",Rio Cuarto
14484.0,RDA,"Rockhampton Downs, Australia",Rockhampton Downs Airport
14485.0,RDB,"Red Dog, AK",Red Dog Airport
14486.0,RDC,"Redencao, Brazil",Redencao Airport
14487.0,RDD,"Redding, CA",Redding Regional
14488.0,RDG,"Reading, PA",Reading Regional/Carl A Spaatz Field
14489.0,RDM,"Bend/Redmond, OR",Roberts Field
14490.0,RDR,"Red River, ND",Grand Forks AFB
14491.0,RDT,"Richard-Toll, Senegal",Richard-Toll Airport
14492.0,RDU,"Raleigh/Durham, NC",Raleigh-Durham International
14493.0,RDV,"Red Devil, AK",Red Devil Airport
14494.0,RDZ,"Rodez, France",Rodez Aveyron
14495.0,REB,"Redlands, CA",Redlands Municipal
14496.0,REC,"Recife, Brazil",Guararapes Gilberto Freyre International
14497.0,RED,"Reedsville, PA",Mifflin County
14498.0,REE,"Lubbock, TX",Reese AFB
14499.0,REG,"Reggio Calabria, Italy",Reggio Calabria Airport
14500.0,REH,"Rehoboth, DE",Rehoboth Aircrafters
14501.0,REK,"Reykjavik, Iceland",Reykjavik Metropolitan Area
14502.0,REL,"Trelew, Argentina",Almirante Zar
14504.0,REN,"Orenburg, Russia",Orenburg Airport
14505.0,REP,"Siem Reap, Cambodia",Siem Reap International
14506.0,RER,"Retalhuleu, Guatemala",Retalhuleu Airport
14507.0,RES,"Resistencia, Argentina",Resistencia Airport
14508.0,RET,"Rost, Norway",Rost Airport
14509.0,REU,"Reus, Spain",Reus Airport
14510.0,REX,"Reynosa, Mexico",Reynosa International
14511.0,REY,"Reyes, Bolivia",Reyes Airport
14512.0,RFD,"Rockford, IL",Chicago/Rockford International
14513.0,RFP,"Raiatea, French Polynesia",Raiatea Uturoa
14514.0,RGA,"Rio Grande, Argentina",Rio Grande Airport
14515.0,RGI,"Tuamoto Islands, French Polynesia",Rangiroa
14516.0,RGL,"Rio Gallegos, Argentina",Rio Gallegos Airport
14517.0,RGN,"Yangon, Burma",Yangon International
14518.0,RGT,"Rengat, Indonesia",Japura
16798.0,RHD,"Rio Hondo, Argentina",Termas de Rio Hondo
14519.0,RHE,"Reims, France",Champagne
14520.0,RHI,"Rhinelander, WI",Rhinelander/Oneida County
14521.0,RHO,"Rhodes, Greece",Diagoras
14522.0,RIA,"Santa Maria, Brazil",Santa Maria Airport
14523.0,RIB,"Riberalta, Bolivia",Cap Av Selin Zeitun Lopez
14524.0,RIC,"Richmond, VA",Richmond International
14525.0,RID,"Richmond, IN",Richmond Municipal
14526.0,RIE,"Rice Lake, WI",Rice Lake Airport
14527.0,RIF,"Richfield, UT",Richfield Municipal
14528.0,RIG,"Rio Grande, Brazil",Regional de Rio Grande
14529.0,RIJ,"Rioja, Peru",Rioja Airport
14530.0,RIL,"Rifle, CO",Rifle Garfield County
14531.0,RIO,"Rio de Janeiro, Brazil",Rio de Janeiro Metropolitan Area
14532.0,RIR,"Riverside, CA",Flabob
14533.0,RIV,"Riverside, CA",March ARB
14534.0,RIW,"Riverton/Lander, WY",Central Wyoming Regional
14535.0,RIX,"Riga, Latvia",Riga International
14536.0,RIY,"Riyan Mukalla, Yemen",Mukalla International
14537.0,RJK,"Rijeka, Croatia",Rijeka Airport
14538.0,RJL,"Logrono, Spain",Logrono Airport
14539.0,RKD,"Rockland, ME",Knox County Regional
14540.0,RKE,"Copenhagen, Denmark",Roskilde
10836.0,RKH,"Rock Hill, SC",Rock Hill/York County/Bryant Field
14541.0,RKP,"Rockport, TX",Aransas County
14542.0,RKR,"Poteau, OK",Robert S Kerr
14543.0,RKS,"Rock Springs, WY",Southwest Wyoming Regional
14544.0,RKT,"Ras Al Khaimah, United Arab Emirates",Ras Al Khaimah International
14545.0,RKV,"Reykjavik, Iceland",Reykjavik Airport
14546.0,RKW,"Rockwood, TN",Rockwood Municipal
14547.0,RLA,"Rolla, MO",Rolla Downtown
14548.0,RLD,"Richland, WA",Richland Airport
14549.0,RLG,"Rostock-Laage, Germany",Laage
14550.0,RLT,"Arlit, Niger",Arlit Airport
14551.0,RLU,"Bornite/Ruby Creek, AK",Bornite Upper
14552.0,RMA,"Roma, Australia",Roma Airport
14553.0,RME,"Rome, NY",Griffiss International
16564.0,RMF,"Marsa Alam, Egypt",Marsa Alam International
14554.0,RMG,"Rome, GA",Richard B Russell Regional J H Towers Field
14555.0,RMI,"Rimini, Italy",Rimini Miramare
14556.0,RML,"Colombo, Sri Lanka",Colombo International Ratmalana
14557.0,RMN,"Stafford, VA",Stafford Regional
14559.0,RMP,"Rampart, AK",Rampart Airport
14560.0,RMQ,"Taichung, Taiwan",Taichung Ching Chuan Kang
14561.0,RMS,"Ramstein, Germany",Ramstein AB
14562.0,RMT,"Rimatara, French Polynesia",Rimatara Airport
16921.0,RMU,"Murcia, Spain",Murcia Airport
14563.0,RNB,"Ronneby, Sweden",Ronneby Airport
14564.0,RNC,"McMinnville, TN",Warren County Memorial
14565.0,RND,"San Antonio, TX",Randolph AFB
14566.0,RNE,"Roanne, France",Roanne Airport
14567.0,RNG,"Rangely, CO",Rangely Airport
16771.0,RNH,"New Richmond, WI",New Richmond Regional
14568.0,RNI,"Corn Island, Nicaragua",Corn Island Airport
16787.0,RNM,"Ramona, CA",Ramona Airport
14569.0,RNN,"Ronne, Denmark",Bornholm Ronne
14570.0,RNO,"Reno, NV",Reno/Tahoe International
14571.0,RNS,"Rennes, France",Rennes Saint Jacques
14572.0,RNT,"Renton, WA",Renton Municipal
14573.0,RNU,"Ranau, Malaysia",Ranau Airport
16685.0,RO1,"Campia Turzii, Romania",Campia Turzii Airport
14574.0,ROA,"Roanoke, VA",Roanoke Blacksburg Regional
14575.0,ROB,"Monrovia, Liberia",Monrovia Roberts International
14576.0,ROC,"Rochester, NY",Frederick Douglass Grtr Rochester International
14577.0,ROG,"Rogers, AR",Rogers Executive Carter Field
14578.0,ROK,"Rockhampton, Australia",Rockhampton Airport
14579.0,ROL,"Roosevelt, UT",Roosevelt Municipal
14580.0,ROM,"Rome, Italy",Rome Metropolitan Area
14581.0,ROO,"Rondonopolis, Brazil",Maestro Marinho Franco
14582.0,ROP,"Rota, TT",Benjamin Taisacan Manglona International
14583.0,ROR,"Koror, Palau",Babelthuap
14584.0,ROS,"Rosario, Argentina",Rosario Airport
14585.0,ROT,"Rotorua, New Zealand",Rotorua Airport
14586.0,ROU,"Russe, Bulgaria",Bulg
14587.0,ROV,"Rostov, Russia",Rostov Airport
14588.0,ROW,"Roswell, NM",Roswell Air Center
14589.0,ROX,"Roseau, MN",Roseau Municipal/Rudy Billberg Field
16334.0,ROZ,"Rota, Spain",Rota Airport
16334.0,ZXA,"Rota, Spain",Rota Airport
14590.0,RPN,"Rosh-Pina, Israel",Izhak Ben Yaakov
14591.0,RPR,"Raipur, India",Swami Vivekananda
14592.0,RPX,"Roundup, MT",Roundup Airport
14593.0,RQA,"Lone Pine, CA",Lone Pine Death Valley
14594.0,RQB,"Atomic City, ID",Big Southern Butte
14595.0,RQC,"Harlowton, MT",Wheatland County at Harlowton
14596.0,RQD,"Mendota, CA",William Robert Johnston Municipal
14597.0,RQE,"Prosser, WA",Prosser Airport
14598.0,RQF,"Lincolnton, NC",Lincolnton-Lincoln County Regional
14599.0,RQG,"Covington, TN",Covington Municipal
14600.0,RQH,"Perkasie, PA",Pennridge
14601.0,RQI,"Nixon Fork Mine, AK",Nixon Fork Mine Airport
14602.0,RQJ,"Jafr, Jordan",King Feisal AB
14603.0,RQK,"China Lake, CA",China Lake Naws
14604.0,RQL,"Lowell, IN",Lowell Airport
14605.0,RQM,"Sterling, MA",Sterling Airport
14606.0,RQN,"Cave Junction, OR",Illinois Valley
14607.0,RQO,"Seneca, NY",Seneca AAF
14608.0,RQP,"Lovington, NM",Lea County-Zip Franklin Memorial
14609.0,RQQ,"Woodland, CA",Watts/Woodland
14610.0,RQR,"Harbor Springs, MI",Harbor Springs Airport
14611.0,RQS,"Springwater, Canada",Springwater Barrie Airpark
14612.0,RQT,"Lubbock, TX",Lubbock Executive Airpark
14613.0,RQU,"Wasco, CA",Wasco-Kern County
14614.0,RQV,"Salt Lake City, UT",South Valley Regional
14615.0,RQW,"Parowan, UT",Parowan Airport
14616.0,RQX,"Burlington, CO",Kit Carson County
14617.0,RQY,"Comanche, TX",Comanche County-City
14618.0,RQZ,"Mary Esther, FL",Hurlburt Field
14620.0,RRG,"Rodrigues Island, Mauritius",Plaine Corail
14621.0,RRK,"Rourkela, India",Rourkela Airport
14622.0,RRS,"Roros, Norway",Roros Airport
14623.0,RRT,"Warroad, MN",Warroad International Memorial
14623.0,WAX,"Warroad, MN",Warroad International Memorial
14624.0,RSA,"Santa Rosa, Argentina",Santa Rosa Airport
14625.0,RSC,"Skulte, U.S.S.R.",Skulte Airport
14626.0,RSD,"Rock Sound, The Bahamas",Rock Sound Airport
14627.0,RSH,"Russian Mission, AK",Russian Mission Airport
14628.0,RSJ,"Rosario, WA",Rosario Seaplane Base
14629.0,RSL,"Russell, KS",Russell Municipal
14630.0,RSN,"Ruston, LA",Ruston Regional
14631.0,RSP,"Raspberry Strait, AK",Raspberry Straits
14632.0,RSS,"Roseires, Sudan",Roseires Airport
14633.0,RST,"Rochester, MN",Rochester International
14634.0,RSU,"Yosu, South Korea",Yeosu
14635.0,RSW,"Fort Myers, FL",Southwest Florida International
14636.0,RTA,"Rotuma, Fiji",Rotuma Airport
14637.0,RTB,"Roatan Island, Honduras",Juan Manuel Galvez International
14638.0,RTE,"Marguerite Bay, AK",Marguerite Bay Airport
14639.0,RTM,"Rotterdam, Netherlands",Rotterdam Airport
14640.0,RTN,"Raton, NM",Raton Municipal/Crews Field
14641.0,RTO,"Colton, CA",Morrow Field
14642.0,RTS,"Rottnest Island, Australia",Rottnest Island Airport
14643.0,RU1,"Keperveyem, Russia",Keperveyem Airport
14644.0,RU2,"Ramenskoye, Russia",Ramenskoye Airport
16452.0,RU3,"Saratov, Russia",Engels AFB
16516.0,RU4,"Moscow, Russia",Ostafyevo
14645.0,RUH,"Riyadh, Saudi Arabia",King Khalid International
14646.0,RUI,"Ruidoso, NM",Sierra Blanca Regional
14647.0,RUN,"Reunion Island, Reunion",La Reunion Roland Garros
14648.0,RUT,"Rutland, VT",Rutland - Southern Vermont Regional
14649.0,RUV,"Rubelsanto, Guatemala",Rubelsanto Airport
14651.0,RVA,"Farafangana, Madagascar",Farafangana Airport
14652.0,RVN,"Rovaniemi, Finland",Rovaniemi Airport
14653.0,RVS,"Tulsa, OK",Tulsa Riverside
14654.0,RVY,"Rivera, Uruguay",Cerro Chapeu
14655.0,RWB,"Rowan Bay, AK",Rowan Bay Airport
14656.0,RWI,"Rocky Mount, NC",Rocky Mount-Wilson Regional
14657.0,RWL,"Rawlins, WY",Rawlins Municipal/Harvey Field
16945.0,RWN,"Rovno, Ukraine",Rivne International
14658.0,RXB,"Rodman Bay, AK",Rodman Bay Airport
14659.0,RXS,"Roxas City, Philippines",Roxas
14660.0,RYE,"Greeley, CO",Weld County Municipal
14661.0,RYG,"Moss, Norway",Rygge
14662.0,RYK,"Rahim Yar Khan, Pakistan",Sheikh Zayed International
14663.0,RZA,"Santa Cruz, Argentina",Santa Cruz Airport
14664.0,RZE,"Rzeszow, Poland",Jasionka
14665.0,RZR,"Ramsar, Iran",Ramsar Airport
14666.0,RZS,"Sawan, Pakistan",Sawan Airport
16459.0,S24,"Fremont, OH",Sandusky County Regional
14669.0,S27,"Kalispell, MT",Kalispell City
16494.0,SA1,"Thablotin, Saudi Arabia",Thablotin Airport
16664.0,SA2,"Um Almelh, Saudi Arabia",Um Almelh Airport
16960.0,SA3,"Aradah, Saudi Arabia",Aradah Airport
14670.0,SAA,"Saratoga, WY",Shively Field
14671.0,SAB,"Saba, Bonaire, Sint Eustatius, and Saba",Juancho E. Yrausquin
14672.0,SAC,"Sacramento, CA",Sacramento Executive
14673.0,SAD,"Safford, AZ",Safford Regional
14674.0,SAF,"Santa Fe, NM",Santa Fe Municipal
14675.0,SAG,"Sagwon, AK",Sagwon Airport
14676.0,SAH,"Sana'a, Yemen",Sana'a International
14677.0,SAL,"San Salvador, El Salvador",San Oscar A Romero and Galdamez International
14678.0,SAM,"Salamo, Papua New Guinea",Salamo Airport
14679.0,SAN,"San Diego, CA",San Diego International
14680.0,SAO,"Sao Paulo, Brazil",Sao Paulo Metropolitan Area
14681.0,SAP,"San Pedro Sula, Honduras",Ramon Villeda Morales International
14682.0,SAQ,"San Andros, The Bahamas",San Andros Airport
14683.0,SAT,"San Antonio, TX",San Antonio International
14684.0,SAU,"Sabu, Indonesia",Tardamu
14685.0,SAV,"Savannah, GA",Savannah/Hilton Head International
14686.0,SAW,"Istanbul, Turkey",Sabiha Gokcen
14687.0,SAX,"Sambu, Panama",Sambu Airport
14688.0,SAY,"Sienna, Italy",Ampugnano
14689.0,SBA,"Santa Barbara, CA",Santa Barbara Municipal
14690.0,SBC,"Selbang, Papua New Guinea",Selbang Airport
14691.0,SBD,"San Bernardino, CA",San Bernardino International
14692.0,SBH,"Saint Barthelemy, Saint Barthelemy",Saint Barthelemy Airport
14693.0,SBK,"St. Brieuc, France",St. Brieuc Airport
14694.0,SBL,"Santa Ana, Bolivia",Santa Ana del Yacuma
14695.0,SBM,"Sheboygan, WI",Sheboygan County Memorial
14696.0,SBN,"South Bend, IN",South Bend International
14697.0,SBO,"Salina, UT",Salina-Gunnison
14698.0,SBP,"San Luis Obispo, CA",San Luis County Regional
14699.0,SBS,"Steamboat Springs, CO",Steamboat Springs/Bob Adams Field
14700.0,SBT,"San Bernardino, CA",Tri-City
14701.0,SBU,"Springbok, South Africa",Springbok Airport
14702.0,SBV,"South Boston, VA",William M Tuck
14703.0,SBW,"Sibu, Malaysia",Sibu Airport
14704.0,SBY,"Salisbury, MD",Salisbury-Ocean City/Wicomico Regional
14705.0,SBZ,"Sibiu, Romania",Sibiu Airport
14706.0,SC1,"Beaufort, SC",Beaufort MCAS
14707.0,SC2,"Winnsboro, SC",Fairfield County
14708.0,SC3,"Conway, SC",Conway-Horry County
16577.0,SC4,"Moncks Corner, SC",Berkeley County
16583.0,SC5,"Summerville, SC",Summerville Airport
16876.0,SC6,"Charleston, SC",Charleston Executive
14709.0,SCC,"Deadhorse, AK",Deadhorse Airport
14711.0,SCE,"State College, PA",University Park
14712.0,SCF,"Phoenix, AZ",Scottsdale
14713.0,SCH,"Schenectady, NY",Schenectady County
14714.0,SCI,"San Cristobal, Venezuela",San Cristobal Airport
14715.0,SCJ,"Smith Cove, AK",Smith Cove Airport
14716.0,SCK,"Stockton, CA",Stockton Metro
14717.0,SCL,"Santiago, Chile",Arturo Merino Benitez International
14718.0,SCM,"Scammon Bay, AK",Scammon Bay Airport
14719.0,SCN,"Saarbrucken, Germany",Saarbruecken
14720.0,SCO,"Aktau, Kazakhstan",Shevchenko
14721.0,SCQ,"Santiago de Compostela, Spain",Santiago
14722.0,SCU,"Santiago, Cuba",Antonio Maceo International
14723.0,SCV,"Suceava, Romania",Suceava Airport
14724.0,SCX,"Salina Cruz, Mexico",Nas Salina Cruz
14725.0,SCY,"San Cristobal, Ecuador",San Cristobal Airport
14726.0,SD1,"Onida, SD",Onida Municipal
16453.0,SD2,"Gregory, SD",Gregory Municipal Flynn Field
16964.0,SD3,"Hot Springs, SD",Hot Springs Municipal
16972.0,SD4,"Sturgis, SD",Sturgis Municipal
14727.0,SDA,"Baghdad, Iraq",Baghdad International
14728.0,SDD,"Lubango, Angola",Lubango Airport
14729.0,SDE,"Santiago del Estero, Argentina",Santiago del Estero Airport
14730.0,SDF,"Louisville, KY",Louisville Muhammad Ali International
16399.0,SDG,"Sanandaj, Iran",Sanandaj Airport
14732.0,SDH,"Santa Rosa de Copan, Honduras",Santa Rosa de Copan Airport
14733.0,SDJ,"Sendai, Japan",Sendai Airport
14734.0,SDK,"Sandakan, Malaysia",Sandakan Airport
14735.0,SDL,"Sundsvall, Sweden",Sundsvall Timra
14736.0,SDM,"San Diego, CA",Brown Field Municipal
14737.0,SDN,"Anda, Norway",Sandane
14738.0,SDP,"Sandpoint, AK",Sand Point
14739.0,SDQ,"Santo Domingo, Dominican Republic",De Las Americas International
14740.0,SDR,"Santander, Spain",Santander Airport
14741.0,SDT,"Saidu Sharif, Pakistan",Saidu Sharif Airport
14742.0,SDU,"Rio de Janeiro, Brazil",Santos Dumont
14743.0,SDV,"Tel Aviv, Israel",Sde Dov
14744.0,SDX,"Sedona, AZ",Sedona Airport
14745.0,SDY,"Sidney, MT",Sidney Richland Regional
14746.0,SE1,"Solleftea, Sweden",Solleftea Airport
14747.0,SEA,"Seattle, WA",Seattle/Tacoma International
14748.0,SEB,"Sebha, Libya",Sebha Airport
14749.0,SEE,"San Diego, CA",Gillespie Field
14750.0,SEF,"Sebring, FL",Sebring Regional
14751.0,SEG,"Selinsgrove, PA",Penn Valley
14752.0,SEL,"Seoul, South Korea",Kimpo International/Seoul Metropolitan Area
14753.0,SEM,"Selma, AL",Craig Field
14754.0,SEN,"Southend-On-Sea, United Kingdom",Southend
14755.0,SEQ,"Sungai Pakning, Indonesia",Sungai Pakning Airport
14756.0,SER,"Seymour, IN",Freeman Municipal
14757.0,SES,"Selma, AL",Selfield
14758.0,SEY,"Selibaby, Mauritania",Selibaby Airport
14759.0,SEZ,"Mahe Islands, Seychelles",Seychelles International
14760.0,SFA,"Sfax, Tunisia",El Maou
14761.0,SFB,"Sanford, FL",Orlando Sanford International
14762.0,SFC,"Saint Francois, Guadeloupe",Saint Francois Airport
14763.0,SFD,"San Fernando, Venezuela",Las Flecheras
14764.0,SFF,"Spokane, WA",Felts Field
14765.0,SFG,"Grand Case, Saint Martin",L'Esperance
14766.0,SFH,"San Felipe, Mexico",San Felipe International
14767.0,SFJ,"Sondre Stromfjord, Greenland",Sondrestrom Air Base
14768.0,SFL,"Sao Filipe, Cape Verde",Sao Filipe Airport
14769.0,SFM,"Sanford, ME",Sanford Seacoast Regional
14770.0,SFN,"Santa Fe, Argentina",Sauce Viejo
14771.0,SFO,"San Francisco, CA",San Francisco International
14772.0,SFP,"Surfers Paradise, Australia",Surfers Paradise Airport
14773.0,SFQ,"Sanliurfa, Turkey",Sanliurfa Airport
14774.0,SFS,"Subic Bay, Philippines",Subic Bay International
14775.0,SFT,"Skelleftea, Sweden",Skelleftea Airport
14776.0,SFU,"Safia, Papua New Guinea",Safia Airport
14777.0,SFW,"Santa Fe, Panama",Santa Fe Airport
14778.0,SFZ,"Smithfield, RI",North Central State
14779.0,SGB,"Singaua, Papua New Guinea",Singaua Airport
14780.0,SGC,"Surgut, Russia",Surgut Airport
14781.0,SGD,"Sonderborg, Denmark",Sonderborg Airport
14782.0,SGE,"Siegen, Germany",Siegerland
14783.0,SGF,"Springfield, MO",Springfield-Branson National
14784.0,SGG,"Simanggang, Malaysia",Simanggang Airport
14785.0,SGH,"Springfield, OH",Springfield-Beckley Municipal
14786.0,SGJ,"Sagarai, Papua New Guinea",Sagarai Airport
14788.0,SGM,"San Ignacio, Mexico",San Ignacio Airport
14789.0,SGN,"Ho Chi Minh City, Vietnam",Tan Son Nhat International
14790.0,SGO,"St. George, Australia",Saint George
14791.0,SGP,"Shay Gap, Australia",Shay Gap Airport
14792.0,SGR,"Sugar Land, TX",Sugar Land Regional
14793.0,SGT,"Stuttgart, AR",Stuttgart Municipal Carl Humphrey Field
14794.0,SGU,"St. George, UT",St George Regional
14795.0,SGW,"Saginaw Bay, AK",Saginaw
14796.0,SGX,"Songea, Tanzania",Songea Airport
14797.0,SGY,"Skagway, AK",Skagway Airport
14798.0,SGZ,"Singora, Thailand",Songkhla
14799.0,SHA,"Shanghai, China",Hongqiao International
14800.0,SHB,"Nakashibetsu, Japan",Nakashibetsu Airport
14801.0,SHC,"Shire Indasilase, Ethiopia",Shire Major General Haelom
14802.0,SHD,"Staunton, VA",Shenandoah Valley Regional
14803.0,SHE,"Shenyang, China",Taoxian
14804.0,SHG,"Shungnak, AK",Shungnak Airport
14805.0,SHH,"Shishmaref, AK",Shishmaref Airport
14806.0,SHI,"Shimojishima, Japan",Shimojishima Airport
14807.0,SHJ,"Sharjah, United Arab Emirates",Sharjah International
14808.0,SHL,"Shillong, India",Barapani
14809.0,SHM,"Nanki Shirahama, Japan",Nanki Shirahama Airport
14810.0,SHN,"Shelton, WA",Sanderson Field
14811.0,SHO,"Sokcho, South Korea",G 407
14812.0,SHR,"Sheridan, WY",Sheridan County
14813.0,SHU,"Smith Point, Australia",Smith Point Airport
14814.0,SHV,"Shreveport, LA",Shreveport Regional
14815.0,SHW,"Sharurah, Saudi Arabia",Sharurah Airport
14816.0,SHX,"Shageluk, AK",Shageluk Airport
14817.0,SIA,"Xi'an, China",Xi'an Xiguan
14818.0,SID,"Sal Island, Cape Verde",Amilcar Cabral International
14819.0,SIG,"San Juan, PR",Isla Grande
14820.0,SIH,"Silgadi Doti, Nepal",Silgadi Doti Airport
14821.0,SII,"Sidi Ifni, Morocco",Sidi Ifni Airport
14822.0,SIK,"Sikeston, MO",Sikeston Memorial Municipal
14823.0,SIM,"Simbai, Papua New Guinea",Simbai Airport
14824.0,SIN,"Singapore, Singapore",Singapore Changi International
14825.0,SIO,"Smithton, Australia",Smithton Airport
14826.0,SIP,"Simferopol, Ukraine",Simferopol International
16597.0,SIR,"Sion, Switzerland",Sion Airport
14827.0,SIS,"Sishen, South Africa",Sishen Airport
14828.0,SIT,"Sitka, AK",Sitka Rocky Gutierrez
14829.0,SIU,"Siuna, Nicaragua",Siuna Airport
14830.0,SIY,"Montague, CA",Siskiyou County
14831.0,SJC,"San Jose, CA",Norman Y. Mineta San Jose International
14832.0,SJD,"San Jose del Cabo, Mexico",San Jose del Cabo International
14833.0,SJF,"St. John, VI",St. John Airport
14834.0,SJI,"San Jose, Philippines",San Jose Airport
14835.0,SJJ,"Sarajevo, Bosnia and Herzegovina",Sarajevo Airport
14836.0,SJK,"Sao Jose Dos Campos, Brazil",Professor Urbano Ernesto Stumpf
14837.0,SJN,"St. Johns, AZ",St. Johns Industrial Air Park
14838.0,SJO,"San Jose, Costa Rica",Juan Santamaria International
14839.0,SJP,"Sao Jose Do Rio Preto, Brazil",Professor Eriberto Manoel Reino
14840.0,SJQ,"Sesheke, Zambia",Sesheke Airport
14841.0,SJS,"San Jose, Bolivia",San Jose de Chiquitos
14842.0,SJT,"San Angelo, TX",San Angelo Regional/Mathis Field
14843.0,SJU,"San Juan, PR",Luis Munoz Marin International
14844.0,SJV,"San Javier, Bolivia",San Javier Airport
14845.0,SJW,"Shijiazhuang, China",Zhengding
14846.0,SJY,"Seinajoki, Finland",Seinajoki Airport
14847.0,SJZ,"Sao Jorge Island, Portugal",Sao Jorge
14848.0,SKA,"Spokane, WA",Fairchild AFB
14849.0,SKB,"St. Kitts, Saint Kitts and Nevis",Robert L Bradshaw International
14850.0,SKC,"Suki, Papua New Guinea",Suki Airport
14851.0,SKD,"Samarkand, Uzbekistan",Samarkand Airport
14852.0,SKE,"Skien, Norway",Geiteryggen
14853.0,SKF,"San Antonio, TX",Kelly Field
14854.0,SKG,"Thessaloniki, Greece",Makedonia
14855.0,SKJ,"Sitkinak, AK",Sitkinak CGS
14856.0,SKK,"Shaktoolik, AK",Shaktoolik Airport
14857.0,SKL,"Isle of Skye, United Kingdom",Isle of Skye Airport
14858.0,SKN,"Stokmarknes, Norway",Stokmarknes Airport
14859.0,SKO,"Sokoto, Nigeria",Sokoto Airport
14860.0,SKP,"Skopje, Macedonia",Skopje International
14861.0,SKS,"Skrydstrup, Denmark",Skrydstrup Airport
16471.0,SKT,"Sialkot, Pakistan",Sialkot International
14862.0,SKU,"Skiros, Greece",Skiros Airport
14863.0,SKW,"Skwentna, AK",Skwentna Airport
14864.0,SKX,"Saransk, Russia",Saransk Airport
14865.0,SKY,"Sandusky, OH",Griffing Sandusky
14866.0,SKZ,"Sukkur, Pakistan",Begum Nusrat Bhutto
14867.0,SLA,"Salta, Argentina",Salta Airport
14868.0,SLB,"Storm Lake, IA",Storm Lake Municipal
14869.0,SLC,"Salt Lake City, UT",Salt Lake City International
14870.0,SLD,"Sliac, Slovakia",Sliac Airport
14871.0,SLE,"Salem, OR",McNary Field
14872.0,SLH,"Sola, Vanuatu",Sola Airport
14873.0,SLI,"Solwezi, Zambia",Solwezi Airport
14874.0,SLJ,"Chandler, AZ",Stellar Airpark
14875.0,SLK,"Saranac Lake/Lake Placid, NY",Adirondack Regional
14876.0,SLL,"Salalah, Oman",Salalah Airport
16575.0,SLM,"Salamanca, Spain",Matacan
14877.0,SLN,"Salina, KS",Salina Regional
14878.0,SLO,"Salem, IL",Salem/Leckrone
14879.0,SLP,"San Luis Potosi, Mexico",San Luis Potosi International
14880.0,SLQ,"Sleetmute, AK",Sleetmute Airport
14881.0,SLR,"Sulphur Springs, TX",Sulphur Springs Municipal
14882.0,SLS,"Silistra, Bulgaria",Silistra Polkovnik-Lambrinovo
14883.0,SLT,"Salida, CO",Salida Airport Harriett Alexander Field
14884.0,SLU,"St. Lucia, Saint Lucia",George F Charles
14885.0,SLV,"Shimla, India",Shimla Airport
14886.0,SLW,"Saltillo, Mexico",Saltillo International
14887.0,SLX,"Salt Cay, Turks and Caicos Islands",Salt Cay Airport
14888.0,SLZ,"Sao Luiz, Brazil",Marechal Cunha Machado International
14889.0,SMA,"Santa Maria, Portugal",Santa Maria Airport
14890.0,SMB,"Cerro El Sombrero, Chile",Franco Bianco
14891.0,SMC,"Santa Maria, Colombia",Santa Maria Airport
14892.0,SME,"Somerset, KY",Lake Cumberland Regional
14893.0,SMF,"Sacramento, CA",Sacramento International
14894.0,SMI,"Samos, Greece",Samos Airport
14895.0,SMK,"St. Michael, AK",St. Michael Airport
14896.0,SML,"Stella Maris, The Bahamas",Estate Airstrip
14897.0,SMN,"Salmon, ID",Lemhi County
14898.0,SMO,"Santa Monica, CA",Santa Monica Municipal
16488.0,SMQ,"Sampit, Indonesia",H.Asan
14900.0,SMR,"Santa Marta, Colombia",Simon Bolivar
14901.0,SMS,"St. Marie, Madagascar",Sainte Marie
14902.0,SMT,"Stone Mountain, GA",Stone Mountain Airport
14903.0,SMU,"Sheep Mountain, AK",Sheep Mountain Airport
14904.0,SMV,"St. Moritz, Switzerland",Samedan
14905.0,SMX,"Santa Maria, CA",Santa Maria Public/Capt. G. Allan Hancock Field
14906.0,SMY,"Simenti, Senegal",Simenti Airport
14907.0,SMZ,"Stoelmanseiland, Suriname",Stoelmanseiland Airport
14908.0,SNA,"Santa Ana, CA",John Wayne Airport-Orange County
14909.0,SNB,"Snake Bay, Australia",Snake Bay Airport
14910.0,SNC,"Salinas, Ecuador",General Ulpiano Paez
14911.0,SNE,"Sao Nicolau, Cape Verde",Preguica
14912.0,SNF,"San Felipe, Venezuela",Sub Teniente Nestor Arias
14913.0,SNG,"San Ignacio de Velasco, Bolivia",Cap. Av. Juan Cochamanidis Saucedo
14914.0,SNI,"Greenville/Sinoe, Liberia",Greenville/Sinoe Airport
14915.0,SNK,"Snyder, TX",Winston Field
14916.0,SNL,"Shawnee, OK",Shawnee Regional
